ticker,report_period,report_date,period_end,period_end_to_report_days,original_eps_ttm,aligned_eps_ttm,currency,abs_change_pct,alignment_status,eps_source
CIBUS.ST,2025-Q2,2025-07-17,2025-06-30,17.0,0.8515,0.51,EUR,40.105695830886674,yahoo_trailing_diluted,Yahoo Finance / trailingDilutedEPS historical timeseries
CIBUS.ST,2025-Q3,2025-11-04,2025-09-30,35.0,0.8746,0.8399999999999999,EUR,3.9560942144980773,yahoo_reconstructed_diluted_ttm,Yahoo Finance / trailingDilutedEPS reconstructed from quarterlyDilutedEPS
CIBUS.ST,2025-Q4,2026-03-19,2025-12-31,78.0,0.9537,1.14,EUR,19.534444793960358,yahoo_trailing_diluted,Yahoo Finance / trailingDilutedEPS historical timeseries
CIBUS.ST,2026-Q1,2026-04-29,2026-03-31,29.0,0.7874,1.02,EUR,29.540259080518165,yahoo_trailing_diluted,Yahoo Finance / trailingDilutedEPS historical timeseries
CIBUS.ST,2026-Q2,2026-07-16,2026-06-30,16.0,0.8193,1.03,EUR,25.717075552300745,yahoo_trailing_diluted,Yahoo Finance / trailingDilutedEPS historical timeseries
CLA-B.ST,2024-Q1,2024-04-26,2024-03-31,26.0,1.67,1.67,SEK,0.0,yahoo_trailing_diluted,Yahoo Finance / trailingDilutedEPS historical timeseries
CLA-B.ST,2024-Q2,2024-07-12,2024-06-30,12.0,1.7,1.71,SEK,0.5882352941176475,yahoo_trailing_diluted,Yahoo Finance / trailingDilutedEPS historical timeseries
CLA-B.ST,2024-Q3,2024-10-25,2024-09-30,25.0,1.59,1.6,SEK,0.6289308176100634,yahoo_trailing_diluted,Yahoo Finance / trailingDilutedEPS historical timeseries
CLA-B.ST,2024-Q4,2025-01-29,2024-12-31,29.0,1.67,1.67,SEK,0.0,yahoo_trailing_diluted,Yahoo Finance / trailingDilutedEPS historical timeseries
CLA-B.ST,2025-Q1,2025-05-07,2025-03-31,37.0,2.18,2.19,SEK,0.45871559633026543,yahoo_trailing_diluted,Yahoo Finance / trailingDilutedEPS historical timeseries
CLA-B.ST,2025-Q2,2025-07-17,2025-06-30,17.0,2.29,2.31,SEK,0.873362445414848,yahoo_trailing_diluted,Yahoo Finance / trailingDilutedEPS historical timeseries
CLA-B.ST,2025-Q3,2025-11-05,2025-09-30,36.0,2.51,2.51,SEK,0.0,yahoo_reconstructed_diluted_ttm,Yahoo Finance / trailingDilutedEPS reconstructed from quarterlyDilutedEPS
CLA-B.ST,2025-Q4,2026-02-04,2025-12-31,35.0,2.78,2.78,SEK,0.0,yahoo_trailing_diluted,Yahoo Finance / trailingDilutedEPS historical timeseries
CLA-B.ST,2026-Q1,2026-05-06,2026-03-31,36.0,2.61,2.63,SEK,0.7662835249042153,yahoo_trailing_diluted,Yahoo Finance / trailingDilutedEPS historical timeseries
CLA-B.ST,2026-Q2,2026-07-15,2026-06-30,15.0,2.95,2.98,SEK,1.0169491525423662,yahoo_trailing_diluted,Yahoo Finance / trailingDilutedEPS historical timeseries
CLAS-B.ST,2024-Q3,2024-03-06,2024-01-31,35.0,7.0205,7.01,SEK,0.1495619970087657,yahoo_trailing_diluted,Yahoo Finance / trailingDilutedEPS historical timeseries
CLAS-B.ST,2024-Q4,2024-06-05,2024-04-30,36.0,8.0275,8.01,SEK,0.21800062285892335,yahoo_trailing_diluted,Yahoo Finance / trailingDilutedEPS historical timeseries
CLAS-B.ST,2025-Q1,2024-09-04,2024-07-31,35.0,10.7455,10.73,SEK,0.14424642873760554,yahoo_trailing_diluted,Yahoo Finance / trailingDilutedEPS historical timeseries
CLAS-B.ST,2025-Q2,2024-12-04,2024-10-31,34.0,11.6404,11.61,SEK,0.2611594103295437,yahoo_trailing_diluted,Yahoo Finance / trailingDilutedEPS historical timeseries
CLAS-B.ST,2025-Q3,2025-03-12,2025-01-31,40.0,13.29,13.22,SEK,0.5267118133935178,yahoo_trailing_diluted,Yahoo Finance / trailingDilutedEPS historical timeseries
CLAS-B.ST,2025-Q4,2025-06-12,2025-04-30,43.0,13.91,13.82,SEK,0.6470165348670012,yahoo_trailing_diluted,Yahoo Finance / trailingDilutedEPS historical timeseries
CLAS-B.ST,2026-Q1,2025-09-10,2025-07-31,41.0,14.88,14.77,SEK,0.7392473118279651,yahoo_trailing_diluted,Yahoo Finance / trailingDilutedEPS historical timeseries
CLAS-B.ST,2026-Q2,2025-12-10,2025-10-31,40.0,16.11,15.98,SEK,0.8069522036002421,yahoo_trailing_diluted,Yahoo Finance / trailingDilutedEPS historical timeseries
CLAS-B.ST,2026-Q3,2026-03-11,2026-01-31,39.0,17.47,17.36,SEK,0.6296508299942727,yahoo_trailing_diluted,Yahoo Finance / trailingDilutedEPS historical timeseries
CLAS-B.ST,2026-Q4,2026-06-03,2026-04-30,34.0,18.4,18.29,SEK,0.5978260869565187,yahoo_trailing_diluted,Yahoo Finance / trailingDilutedEPS historical timeseries
COOR.ST,2024-Q1,2024-04-24,2024-03-31,24.0,1.7,1.74,SEK,2.35294117647059,yahoo_trailing_diluted,Yahoo Finance / trailingDilutedEPS historical timeseries
COOR.ST,2024-Q2,2024-07-12,2024-06-30,12.0,1.9,1.94,SEK,2.105263157894739,yahoo_trailing_diluted,Yahoo Finance / trailingDilutedEPS historical timeseries
COOR.ST,2024-Q3,2024-10-24,2024-09-30,24.0,1.8,1.78,SEK,1.111111111111112,yahoo_trailing_diluted,Yahoo Finance / trailingDilutedEPS historical timeseries
COOR.ST,2024-Q4,2025-02-06,2024-12-31,37.0,1.3,1.3,SEK,0.0,yahoo_trailing_diluted,Yahoo Finance / trailingDilutedEPS historical timeseries
COOR.ST,2025-Q1,2025-04-23,2025-03-31,23.0,1.2,1.13,SEK,5.833333333333339,yahoo_trailing_diluted,Yahoo Finance / trailingDilutedEPS historical timeseries
COOR.ST,2025-Q2,2025-07-14,2025-06-30,14.0,1.3,1.26,SEK,3.0769230769230793,yahoo_trailing_diluted,Yahoo Finance / trailingDilutedEPS historical timeseries
COOR.ST,2025-Q3,2025-10-23,2025-09-30,23.0,1.6,1.5999999999999996,SEK,2.7755575615628914e-14,yahoo_reconstructed_diluted_ttm,Yahoo Finance / trailingDilutedEPS reconstructed from quarterlyDilutedEPS
COOR.ST,2025-Q4,2026-02-11,2025-12-31,42.0,2.3,2.3,SEK,0.0,yahoo_trailing_diluted,Yahoo Finance / trailingDilutedEPS historical timeseries
COOR.ST,2026-Q1,2026-04-22,2026-03-31,22.0,2.5,2.5,SEK,0.0,yahoo_trailing_diluted,Yahoo Finance / trailingDilutedEPS historical timeseries
COOR.ST,2026-Q2,2026-07-15,2026-06-30,15.0,2.7,2.8,SEK,3.7037037037036904,yahoo_trailing_diluted,Yahoo Finance / trailingDilutedEPS historical timeseries
CTT.ST,2024-Q1,2024-04-26,2024-03-31,26.0,8.1411,8.15,SEK,0.10932183611551971,yahoo_trailing_diluted,Yahoo Finance / trailingDilutedEPS historical timeseries
CTT.ST,2024-Q2,2024-07-19,2024-06-30,19.0,8.1331,8.13,SEK,0.038115847585789925,yahoo_trailing_diluted,Yahoo Finance / trailingDilutedEPS historical timeseries
CTT.ST,2024-Q3,2024-10-25,2024-09-30,25.0,7.0876,7.08,SEK,0.10722952762571324,yahoo_trailing_diluted,Yahoo Finance / trailingDilutedEPS historical timeseries
CTT.ST,2024-Q4,2025-02-07,2024-12-31,38.0,6.8242,6.82,SEK,0.06154567568359634,yahoo_trailing_diluted,Yahoo Finance / trailingDilutedEPS historical timeseries
CTT.ST,2025-Q1,2025-04-25,2025-03-31,25.0,5.16,5.16,SEK,0.0,yahoo_trailing_diluted,Yahoo Finance / trailingDilutedEPS historical timeseries
CTT.ST,2025-Q2,2025-07-18,2025-06-30,18.0,4.38,4.38,SEK,0.0,yahoo_trailing_diluted,Yahoo Finance / trailingDilutedEPS historical timeseries
CTT.ST,2025-Q3,2025-10-24,2025-09-30,24.0,4.56,4.56,SEK,0.0,yahoo_reconstructed_diluted_ttm,Yahoo Finance / trailingDilutedEPS reconstructed from quarterlyDilutedEPS
CTT.ST,2025-Q4,2026-02-06,2025-12-31,37.0,3.08,3.08,SEK,0.0,yahoo_trailing_diluted,Yahoo Finance / trailingDilutedEPS historical timeseries
CTT.ST,2026-Q1,2026-04-28,2026-03-31,28.0,3.31,3.31,SEK,0.0,yahoo_trailing_diluted,Yahoo Finance / trailingDilutedEPS historical timeseries
CTT.ST,2026-Q2,2026-07-21,2026-06-30,21.0,2.92,2.92,SEK,0.0,yahoo_trailing_diluted,Yahoo Finance / trailingDilutedEPS historical timeseries
DIOS.ST,2024-Q1,2024-04-26,2024-03-31,26.0,4.9572,-1.82,SEK,136.71427418704107,yahoo_trailing_diluted,Yahoo Finance / trailingDilutedEPS historical timeseries
DIOS.ST,2024-Q2,2024-07-05,2024-06-30,5.0,5.0751,-1.57,SEK,130.93535102756596,yahoo_trailing_diluted,Yahoo Finance / trailingDilutedEPS historical timeseries
DIOS.ST,2024-Q3,2024-10-25,2024-09-30,25.0,5.2098,-2.28,SEK,143.7636761487965,yahoo_trailing_diluted,Yahoo Finance / trailingDilutedEPS historical timeseries
DIOS.ST,2024-Q4,2025-02-14,,,5.0077,5.0077,SEK,0.0,fallback_user_history,User-supplied historical EPS TTM fallback
DIOS.ST,2025-Q1,2025-04-29,2025-03-31,29.0,5.1256,4.19,SEK,18.253472764164194,yahoo_trailing_diluted,Yahoo Finance / trailingDilutedEPS historical timeseries
DIOS.ST,2025-Q2,2025-07-04,2025-06-30,4.0,5.2828,3.42,SEK,35.26160369501022,yahoo_trailing_diluted,Yahoo Finance / trailingDilutedEPS historical timeseries
DIOS.ST,2025-Q3,2025-10-24,2025-09-30,24.0,5.3333,5.63,SEK,5.563159769748552,yahoo_reconstructed_diluted_ttm,Yahoo Finance / trailingDilutedEPS reconstructed from quarterlyDilutedEPS
DIOS.ST,2025-Q4,2026-02-13,2025-12-31,44.0,5.5074,5.7,SEK,3.4971129752696473,yahoo_trailing_diluted,Yahoo Finance / trailingDilutedEPS historical timeseries
DIOS.ST,2026-Q1,2026-04-29,2026-03-31,29.0,5.6014,6.33,SEK,13.007462420109261,yahoo_trailing_diluted,Yahoo Finance / trailingDilutedEPS historical timeseries
DIOS.ST,2026-Q2,2026-07-06,2026-06-30,6.0,5.6642,7.97,SEK,40.708308322446236,yahoo_trailing_diluted,Yahoo Finance / trailingDilutedEPS historical timeseries
DOM.ST,2024-Q1,2024-04-19,2024-03-31,19.0,3.97,3.98,SEK,0.2518891687657377,yahoo_trailing_diluted,Yahoo Finance / trailingDilutedEPS historical timeseries
DOM.ST,2024-Q2,2024-07-18,2024-06-30,18.0,3.69,3.69,SEK,0.0,yahoo_trailing_diluted,Yahoo Finance / trailingDilutedEPS historical timeseries
DOM.ST,2024-Q3,2024-10-23,2024-09-30,23.0,-3.61,-3.61,SEK,0.0,yahoo_trailing_diluted,Yahoo Finance / trailingDilutedEPS historical timeseries
DOM.ST,2024-Q4,2025-01-29,2024-12-31,29.0,-7.21,-7.21,SEK,0.0,yahoo_trailing_diluted,Yahoo Finance / trailingDilutedEPS historical timeseries
DOM.ST,2025-Q1,2025-04-24,2025-03-31,24.0,-7.5,-7.49,SEK,0.1333333333333305,yahoo_trailing_diluted,Yahoo Finance / trailingDilutedEPS historical timeseries
DOM.ST,2025-Q2,2025-07-15,2025-06-30,15.0,-7.79,-7.79,SEK,0.0,yahoo_trailing_diluted,Yahoo Finance / trailingDilutedEPS historical timeseries
DOM.ST,2025-Q3,2025-10-23,2025-09-30,23.0,-1.43,-1.4299999999999997,SEK,1.552759475000219e-14,yahoo_reconstructed_diluted_ttm,Yahoo Finance / trailingDilutedEPS reconstructed from quarterlyDilutedEPS
DOM.ST,2025-Q4,2026-01-28,2025-12-31,28.0,1.34,1.34,SEK,0.0,yahoo_trailing_diluted,Yahoo Finance / trailingDilutedEPS historical timeseries
DOM.ST,2026-Q1,2026-04-23,2026-03-31,23.0,1.31,1.3,SEK,0.7633587786259549,yahoo_trailing_diluted,Yahoo Finance / trailingDilutedEPS historical timeseries
DOM.ST,2026-Q2,2026-07-14,2026-06-30,14.0,0.97,0.96,SEK,1.0309278350515474,yahoo_trailing_diluted,Yahoo Finance / trailingDilutedEPS historical timeseries
DUNI.ST,2024-Q1,2024-04-24,2024-03-31,24.0,8.31,8.31,SEK,0.0,yahoo_trailing_diluted,Yahoo Finance / trailingDilutedEPS historical timeseries
DUNI.ST,2024-Q2,2024-07-12,2024-06-30,12.0,7.83,7.82,SEK,0.12771392081736638,yahoo_trailing_diluted,Yahoo Finance / trailingDilutedEPS historical timeseries
DUNI.ST,2024-Q3,2024-10-24,2024-09-30,24.0,4.99,4.99,SEK,0.0,yahoo_trailing_diluted,Yahoo Finance / trailingDilutedEPS historical timeseries
DUNI.ST,2024-Q4,2025-02-11,2024-12-31,42.0,5.48,5.48,SEK,0.0,yahoo_trailing_diluted,Yahoo Finance / trailingDilutedEPS historical timeseries
DUNI.ST,2025-Q1,2025-04-25,2025-03-31,25.0,5.17,5.17,SEK,0.0,yahoo_trailing_diluted,Yahoo Finance / trailingDilutedEPS historical timeseries
DUNI.ST,2025-Q2,2025-07-11,2025-06-30,11.0,4.68,4.7,SEK,0.42735042735043727,yahoo_trailing_diluted,Yahoo Finance / trailingDilutedEPS historical timeseries
DUNI.ST,2025-Q3,2025-10-24,2025-09-30,24.0,6.96,6.959999999999999,SEK,1.2761184191093753e-14,yahoo_reconstructed_diluted_ttm,Yahoo Finance / trailingDilutedEPS reconstructed from quarterlyDilutedEPS
DUNI.ST,2025-Q4,2026-02-06,2025-12-31,37.0,6.64,6.64,SEK,0.0,yahoo_trailing_diluted,Yahoo Finance / trailingDilutedEPS historical timeseries
DUNI.ST,2026-Q1,2026-04-24,2026-03-31,24.0,6.02,6.02,SEK,0.0,yahoo_trailing_diluted,Yahoo Finance / trailingDilutedEPS historical timeseries
DUNI.ST,2026-Q2,2026-07-14,2026-06-30,14.0,4.32,4.33,SEK,0.23148148148147651,yahoo_trailing_diluted,Yahoo Finance / trailingDilutedEPS historical timeseries
DYVOX.ST,2024-Q1,2024-04-23,2024-03-31,23.0,1.02,1.01,SEK,0.980392156862746,yahoo_trailing_diluted,Yahoo Finance / trailingDilutedEPS historical timeseries
DYVOX.ST,2024-Q2,2024-07-18,2024-06-30,18.0,1.2,1.19,SEK,0.8333333333333341,yahoo_trailing_diluted,Yahoo Finance / trailingDilutedEPS historical timeseries
DYVOX.ST,2024-Q3,2024-10-23,2024-09-30,23.0,1.3,1.3,SEK,0.0,yahoo_trailing_diluted,Yahoo Finance / trailingDilutedEPS historical timeseries
DYVOX.ST,2024-Q4,2025-02-05,2024-12-31,36.0,1.39,1.37,SEK,1.4388489208632946,yahoo_trailing_diluted,Yahoo Finance / trailingDilutedEPS historical timeseries
DYVOX.ST,2025-Q1,2025-04-25,2025-03-31,25.0,1.52,1.49,SEK,1.9736842105263175,yahoo_trailing_diluted,Yahoo Finance / trailingDilutedEPS historical timeseries
DYVOX.ST,2025-Q2,2025-07-18,2025-06-30,18.0,1.44,1.42,SEK,1.3888888888888902,yahoo_trailing_diluted,Yahoo Finance / trailingDilutedEPS historical timeseries
DYVOX.ST,2025-Q3,2025-10-23,2025-09-30,23.0,1.37,1.36,SEK,0.7299270072992706,yahoo_reconstructed_diluted_ttm,Yahoo Finance / trailingDilutedEPS reconstructed from quarterlyDilutedEPS
DYVOX.ST,2025-Q4,2026-02-05,2025-12-31,36.0,1.57,1.56,SEK,0.6369426751592362,yahoo_trailing_diluted,Yahoo Finance / trailingDilutedEPS historical timeseries
DYVOX.ST,2026-Q1,2026-04-24,2026-03-31,24.0,1.71,1.69,SEK,1.1695906432748548,yahoo_trailing_diluted,Yahoo Finance / trailingDilutedEPS historical timeseries
DYVOX.ST,2026-Q2,2026-07-22,2026-06-30,22.0,2.14,2.12,SEK,0.9345794392523372,yahoo_trailing_diluted,Yahoo Finance / trailingDilutedEPS historical timeseries
EAST.ST,2024-Q1,2024-04-24,2024-03-31,24.0,0.1651,-0.62,EUR,475.5299818291944,yahoo_trailing_diluted,Yahoo Finance / trailingDilutedEPS historical timeseries
EAST.ST,2024-Q2,2024-07-04,2024-06-30,4.0,0.1747,-0.23,EUR,231.65426445334862,yahoo_trailing_diluted,Yahoo Finance / trailingDilutedEPS historical timeseries
EAST.ST,2024-Q3,2024-10-24,2024-09-30,24.0,0.1821,0.07,EUR,61.559582646897304,yahoo_trailing_diluted,Yahoo Finance / trailingDilutedEPS historical timeseries
EAST.ST,2024-Q4,2025-02-05,2024-12-31,36.0,0.1969,0.07,EUR,64.44895886236668,yahoo_trailing_diluted,Yahoo Finance / trailingDilutedEPS historical timeseries
EAST.ST,2025-Q1,2025-04-28,2025-03-31,28.0,0.2188,0.24,EUR,9.689213893967091,yahoo_trailing_diluted,Yahoo Finance / trailingDilutedEPS historical timeseries
EAST.ST,2025-Q2,2025-07-07,2025-06-30,7.0,0.2217,0.29,EUR,30.807397383852038,yahoo_trailing_diluted,Yahoo Finance / trailingDilutedEPS historical timeseries
EAST.ST,2025-Q3,2025-10-23,2025-09-30,23.0,0.2433,0.38,EUR,56.185778873818336,yahoo_reconstructed_diluted_ttm,Yahoo Finance / trailingDilutedEPS reconstructed from quarterlyDilutedEPS
EAST.ST,2025-Q4,2026-02-05,2025-12-31,36.0,0.2506,0.43,EUR,71.58818834796489,yahoo_trailing_diluted,Yahoo Finance / trailingDilutedEPS historical timeseries
EAST.ST,2026-Q1,2026-04-28,2026-03-31,28.0,0.2495,0.28,EUR,12.224448897795602,yahoo_trailing_diluted,Yahoo Finance / trailingDilutedEPS historical timeseries
EAST.ST,2026-Q2,2026-07-07,2026-06-30,7.0,0.2451,0.28,EUR,14.239086087311307,yahoo_trailing_diluted,Yahoo Finance / trailingDilutedEPS historical timeseries
EKTA-B.ST,2024-Q3,2024-02-29,2024-01-31,29.0,3.7505,3.75,SEK,0.013331555792565444,yahoo_trailing_diluted,Yahoo Finance / trailingDilutedEPS historical timeseries
EKTA-B.ST,2024-Q4,2024-06-05,2024-04-30,36.0,3.4076,3.41,SEK,0.07043080173729839,yahoo_trailing_diluted,Yahoo Finance / trailingDilutedEPS historical timeseries
EKTA-B.ST,2025-Q1,2024-08-28,2024-07-31,28.0,2.97,2.97,SEK,0.0,yahoo_trailing_diluted,Yahoo Finance / trailingDilutedEPS historical timeseries
EKTA-B.ST,2025-Q2,2024-11-27,2024-10-31,27.0,2.62,2.63,SEK,0.3816793893129689,yahoo_trailing_diluted,Yahoo Finance / trailingDilutedEPS historical timeseries
EKTA-B.ST,2025-Q3,2025-02-20,2025-01-31,20.0,2.72,2.72,SEK,0.0,yahoo_trailing_diluted,Yahoo Finance / trailingDilutedEPS historical timeseries
EKTA-B.ST,2025-Q4,2025-05-28,,,0.62,0.62,SEK,0.0,fallback_user_history,User-supplied historical EPS TTM fallback
EKTA-B.ST,2026-Q1,2025-08-27,2025-07-31,27.0,0.72,0.72,SEK,0.0,yahoo_trailing_diluted,Yahoo Finance / trailingDilutedEPS historical timeseries
EKTA-B.ST,2026-Q2,2025-11-26,2025-10-31,26.0,0.76,0.76,SEK,0.0,yahoo_trailing_diluted,Yahoo Finance / trailingDilutedEPS historical timeseries
EKTA-B.ST,2026-Q3,2026-03-05,2026-01-31,33.0,-0.1,-0.1,SEK,0.0,yahoo_trailing_diluted,Yahoo Finance / trailingDilutedEPS historical timeseries
EKTA-B.ST,2026-Q4,2026-05-28,2026-04-30,28.0,-1.36,-1.36,SEK,0.0,yahoo_trailing_diluted,Yahoo Finance / trailingDilutedEPS historical timeseries
EMBRAC-B.ST,2024-Q4,2024-05-23,2024-03-31,53.0,-91.68,-15.28,SEK,83.33333333333334,yahoo_trailing_diluted,Yahoo Finance / trailingDilutedEPS historical timeseries
EMBRAC-B.ST,2025-Q1,2024-08-15,2024-06-30,46.0,-73.91,-19.07,SEK,74.19834934379651,yahoo_trailing_diluted,Yahoo Finance / trailingDilutedEPS historical timeseries
EMBRAC-B.ST,2025-Q2,2024-11-14,2024-09-30,45.0,-72.55,-18.82,SEK,74.0592694693315,yahoo_trailing_diluted,Yahoo Finance / trailingDilutedEPS historical timeseries
EMBRAC-B.ST,2025-Q3,2025-02-13,2024-12-31,44.0,-60.29,-91.8,SEK,52.26405705755515,yahoo_trailing_diluted,Yahoo Finance / trailingDilutedEPS historical timeseries
EMBRAC-B.ST,2025-Q4,2025-05-22,,,12.31,12.31,SEK,0.0,fallback_user_history,User-supplied historical EPS TTM fallback
EMBRAC-B.ST,2026-Q1,2025-08-14,2025-06-30,45.0,18.08,37.66,SEK,108.29646017699115,yahoo_trailing_diluted,Yahoo Finance / trailingDilutedEPS historical timeseries
EMBRAC-B.ST,2026-Q2,2025-11-13,2025-09-30,44.0,19.69,38.05,SEK,93.24530218384965,yahoo_trailing_diluted,Yahoo Finance / trailingDilutedEPS historical timeseries
EMBRAC-B.ST,2026-Q3,2026-02-12,2025-12-31,43.0,18.91,41.33,SEK,118.5616076150185,yahoo_trailing_diluted,Yahoo Finance / trailingDilutedEPS historical timeseries
EMBRAC-B.ST,2026-Q4,2026-05-20,2026-03-31,50.0,-32.76,-27.67,SEK,15.537240537240526,yahoo_trailing_diluted,Yahoo Finance / trailingDilutedEPS historical timeseries
EMBRAC-B.ST,2027-Q1,2026-08-13,,,-27.84,-27.84,SEK,0.0,fallback_user_history,User-supplied historical EPS TTM fallback
EPI-A.ST,2024-Q1,2024-04-23,2024-03-31,23.0,7.57,7.57,SEK,0.0,yahoo_trailing_diluted,Yahoo Finance / trailingDilutedEPS historical timeseries
EPI-A.ST,2024-Q2,2024-07-19,2024-06-30,19.0,7.07,7.07,SEK,0.0,yahoo_trailing_diluted,Yahoo Finance / trailingDilutedEPS historical timeseries
EPI-A.ST,2024-Q3,2024-10-25,2024-09-30,25.0,7.14,7.14,SEK,0.0,yahoo_trailing_diluted,Yahoo Finance / trailingDilutedEPS historical timeseries
EPI-A.ST,2024-Q4,2025-01-30,2024-12-31,30.0,7.23,7.23,SEK,0.0,yahoo_trailing_diluted,Yahoo Finance / trailingDilutedEPS historical timeseries
EPI-A.ST,2025-Q1,2025-04-29,2025-03-31,29.0,7.38,7.39,SEK,0.13550135501354726,yahoo_trailing_diluted,Yahoo Finance / trailingDilutedEPS historical timeseries
EPI-A.ST,2025-Q2,2025-07-18,2025-06-30,18.0,7.43,7.44,SEK,0.13458950201885161,yahoo_trailing_diluted,Yahoo Finance / trailingDilutedEPS historical timeseries
EPI-A.ST,2025-Q3,2025-10-29,2025-09-30,29.0,7.14,7.14,SEK,0.0,yahoo_reconstructed_diluted_ttm,Yahoo Finance / trailingDilutedEPS reconstructed from quarterlyDilutedEPS
EPI-A.ST,2025-Q4,2026-01-26,2025-12-31,26.0,7.12,7.12,SEK,0.0,yahoo_trailing_diluted,Yahoo Finance / trailingDilutedEPS historical timeseries
EPI-A.ST,2026-Q1,2026-04-29,2026-03-31,29.0,7.03,7.04,SEK,0.14224751066856028,yahoo_trailing_diluted,Yahoo Finance / trailingDilutedEPS historical timeseries
EPI-A.ST,2026-Q2,2026-07-17,2026-06-30,17.0,7.3,7.31,SEK,0.1369863013698601,yahoo_trailing_diluted,Yahoo Finance / trailingDilutedEPS historical timeseries
EPI-B.ST,2024-Q1,2024-04-23,2024-03-31,23.0,7.57,7.57,SEK,0.0,yahoo_trailing_diluted,Yahoo Finance / trailingDilutedEPS historical timeseries
EPI-B.ST,2024-Q2,2024-07-19,2024-06-30,19.0,7.07,7.07,SEK,0.0,yahoo_trailing_diluted,Yahoo Finance / trailingDilutedEPS historical timeseries
EPI-B.ST,2024-Q3,2024-10-25,2024-09-30,25.0,7.14,7.14,SEK,0.0,yahoo_trailing_diluted,Yahoo Finance / trailingDilutedEPS historical timeseries
EPI-B.ST,2024-Q4,2025-01-30,2024-12-31,30.0,7.23,7.23,SEK,0.0,yahoo_trailing_diluted,Yahoo Finance / trailingDilutedEPS historical timeseries
EPI-B.ST,2025-Q1,2025-04-29,2025-03-31,29.0,7.38,7.39,SEK,0.13550135501354726,yahoo_trailing_diluted,Yahoo Finance / trailingDilutedEPS historical timeseries
EPI-B.ST,2025-Q2,2025-07-18,2025-06-30,18.0,7.43,7.44,SEK,0.13458950201885161,yahoo_trailing_diluted,Yahoo Finance / trailingDilutedEPS historical timeseries
EPI-B.ST,2025-Q3,2025-10-29,2025-09-30,29.0,7.14,7.14,SEK,0.0,yahoo_reconstructed_diluted_ttm,Yahoo Finance / trailingDilutedEPS reconstructed from quarterlyDilutedEPS
EPI-B.ST,2025-Q4,2026-01-26,2025-12-31,26.0,7.12,7.12,SEK,0.0,yahoo_trailing_diluted,Yahoo Finance / trailingDilutedEPS historical timeseries
EPI-B.ST,2026-Q1,2026-04-29,2026-03-31,29.0,7.03,7.04,SEK,0.14224751066856028,yahoo_trailing_diluted,Yahoo Finance / trailingDilutedEPS historical timeseries
EPI-B.ST,2026-Q2,2026-07-17,2026-06-30,17.0,7.3,7.31,SEK,0.1369863013698601,yahoo_trailing_diluted,Yahoo Finance / trailingDilutedEPS historical timeseries
EQL.ST,2024-Q4,2024-05-14,2024-03-31,44.0,0.7812,0.76,SEK,2.7137736815156166,yahoo_trailing_diluted,Yahoo Finance / trailingDilutedEPS historical timeseries
EQL.ST,2025-Q1,2024-05-14,,,0.9047,0.9047,SEK,0.0,fallback_user_history,User-supplied historical EPS TTM fallback
EQL.ST,2025-Q2,2024-08-08,2024-06-30,39.0,1.0726,0.89,SEK,17.024053701286594,yahoo_trailing_diluted,Yahoo Finance / trailingDilutedEPS historical timeseries
EQL.ST,2025-Q3,2024-11-06,2024-09-30,37.0,1.1949,1.06,SEK,11.289647669261027,yahoo_trailing_diluted,Yahoo Finance / trailingDilutedEPS historical timeseries
EQL.ST,2025-Q4,2025-02-05,2024-12-31,36.0,1.4838,1.16,SEK,21.82234802534035,yahoo_trailing_diluted,Yahoo Finance / trailingDilutedEPS historical timeseries
EQL.ST,2026-Q1,2025-05-08,2025-03-31,38.0,1.46,1.44,SEK,1.3698630136986314,yahoo_trailing_diluted,Yahoo Finance / trailingDilutedEPS historical timeseries
EQL.ST,2026-Q2,2025-08-08,2025-06-30,39.0,1.0,1.41,SEK,40.99999999999999,yahoo_trailing_diluted,Yahoo Finance / trailingDilutedEPS historical timeseries
EQL.ST,2026-Q3,2025-11-05,2025-09-30,36.0,0.99,0.99,SEK,0.0,yahoo_reconstructed_diluted_ttm,Yahoo Finance / trailingDilutedEPS reconstructed from quarterlyDilutedEPS
EQL.ST,2026-Q4,2026-02-03,2025-12-31,34.0,0.42,0.98,SEK,133.33333333333334,yahoo_trailing_diluted,Yahoo Finance / trailingDilutedEPS historical timeseries
EQL.ST,2027-Q1,2026-05-08,2026-03-31,38.0,-0.48,0.42,SEK,187.49999999999997,yahoo_trailing_diluted,Yahoo Finance / trailingDilutedEPS historical timeseries
EQT.ST,2021-Q4,2022-01-19,,,0.9288,0.9288,EUR,0.0,fallback_user_history,User-supplied historical EPS TTM fallback
EQT.ST,2022-Q2,2022-07-14,,,0.7881,0.7881,EUR,0.0,fallback_user_history,User-supplied historical EPS TTM fallback
EQT.ST,2022-Q4,2023-01-18,,,0.1706,0.1706,EUR,0.0,fallback_user_history,User-supplied historical EPS TTM fallback
EQT.ST,2023-Q2,2023-07-14,2023-06-30,14.0,-0.0455,-0.055,EUR,20.879120879120883,yahoo_trailing_diluted,Yahoo Finance / trailingDilutedEPS historical timeseries
EQT.ST,2023-Q4,2024-01-18,2023-12-31,18.0,0.1096,0.109,EUR,0.5474452554744555,yahoo_trailing_diluted,Yahoo Finance / trailingDilutedEPS historical timeseries
EQT.ST,2024-Q2,2024-07-18,,,0.3385,0.3385,EUR,0.0,fallback_user_history,User-supplied historical EPS TTM fallback
